,imgPath,label
87,Gaussian_Blured\blurred_trash54.jpg,trash
88,Gaussian_Blured\blurred_cardboard123.jpg,cardboard
89,Gaussian_Blured\blurred_glass288.jpg,glass
90,Gaussian_Blured\blurred_cardboard49.jpg,cardboard
91,Gaussian_Blured\blurred_glass46.jpg,glass
92,Gaussian_Blured\blurred_plastic375.jpg,plastic
93,Gaussian_Blured\blurred_trash49.jpg,trash
94,Gaussian_Blured\blurred_paper583.jpg,paper
95,Gaussian_Blured\blurred_trash131.jpg,trash
96,Gaussian_Blured\blurred_plastic51.jpg,plastic
97,Gaussian_Blured\blurred_plastic441.jpg,plastic
98,Gaussian_Blured\blurred_metal250.jpg,metal
99,Gaussian_Blured\blurred_glass30.jpg,glass
100,Gaussian_Blured\blurred_glass352.jpg,glass
101,Gaussian_Blured\blurred_plastic171.jpg,plastic
102,Gaussian_Blured\blurred_trash82.jpg,trash
103,Gaussian_Blured\blurred_plastic363.jpg,plastic
104,Gaussian_Blured\blurred_glass304.jpg,glass
105,Gaussian_Blured\blurred_glass63.jpg,glass
106,Gaussian_Blured\blurred_trash35.jpg,trash
107,Gaussian_Blured\blurred_trash25.jpg,trash
108,Gaussian_Blured\blurred_glass79.jpg,glass
109,Gaussian_Blured\blurred_glass5.jpg,glass
110,Gaussian_Blured\blurred_metal86.jpg,metal
111,Gaussian_Blured\blurred_metal248.jpg,metal
112,Gaussian_Blured\blurred_paper575.jpg,paper
113,Gaussian_Blured\blurred_paper573.jpg,paper
114,Gaussian_Blured\blurred_paper365.jpg,paper
115,Gaussian_Blured\blurred_glass383.jpg,glass
116,Gaussian_Blured\blurred_cardboard231.jpg,cardboard
117,Gaussian_Blured\blurred_trash114.jpg,trash
118,Gaussian_Blured\blurred_plastic105.jpg,plastic
119,Gaussian_Blured\blurred_glass381.jpg,glass
120,Gaussian_Blured\blurred_paper505.jpg,paper
121,Gaussian_Blured\blurred_metal396.jpg,metal
122,Gaussian_Blured\blurred_cardboard315.jpg,cardboard
123,Gaussian_Blured\blurred_glass177.jpg,glass
124,Gaussian_Blured\blurred_plastic424.jpg,plastic
125,Gaussian_Blured\blurred_plastic446.jpg,plastic
126,Gaussian_Blured\blurred_cardboard85.jpg,cardboard
127,Gaussian_Blured\blurred_cardboard68.jpg,cardboard
128,Gaussian_Blured\blurred_paper93.jpg,paper
129,Gaussian_Blured\blurred_trash11.jpg,trash
130,Gaussian_Blured\blurred_cardboard24.jpg,cardboard
131,Gaussian_Blured\blurred_glass41.jpg,glass
132,Gaussian_Blured\blurred_plastic425.jpg,plastic
133,Gaussian_Blured\blurred_trash109.jpg,trash
134,Gaussian_Blured\blurred_plastic243.jpg,plastic
135,Gaussian_Blured\blurred_glass21.jpg,glass
136,Gaussian_Blured\blurred_cardboard279.jpg,cardboard
137,Gaussian_Blured\blurred_paper342.jpg,paper
138,Gaussian_Blured\blurred_paper92.jpg,paper
139,Gaussian_Blured\blurred_glass185.jpg,glass
140,Gaussian_Blured\blurred_glass73.jpg,glass
141,Gaussian_Blured\blurred_paper486.jpg,paper
142,Gaussian_Blured\blurred_plastic391.jpg,plastic
143,Gaussian_Blured\blurred_paper113.jpg,paper
144,Gaussian_Blured\blurred_metal73.jpg,metal
145,Gaussian_Blured\blurred_cardboard106.jpg,cardboard
146,Gaussian_Blured\blurred_plastic451.jpg,plastic
147,Gaussian_Blured\blurred_glass50.jpg,glass
148,Gaussian_Blured\blurred_metal182.jpg,metal
149,Gaussian_Blured\blurred_cardboard50.jpg,cardboard
150,Gaussian_Blured\blurred_glass222.jpg,glass
151,Gaussian_Blured\blurred_paper315.jpg,paper
152,Gaussian_Blured\blurred_metal176.jpg,metal
153,Gaussian_Blured\blurred_glass286.jpg,glass
154,Gaussian_Blured\blurred_metal189.jpg,metal
155,Gaussian_Blured\blurred_cardboard384.jpg,cardboard
156,Gaussian_Blured\blurred_cardboard273.jpg,cardboard
157,Gaussian_Blured\blurred_plastic208.jpg,plastic
158,Gaussian_Blured\blurred_metal364.jpg,metal
159,Gaussian_Blured\blurred_glass45.jpg,glass
160,Gaussian_Blured\blurred_trash103.jpg,trash
161,Gaussian_Blured\blurred_metal320.jpg,metal
162,Gaussian_Blured\blurred_plastic267.jpg,plastic
163,Gaussian_Blured\blurred_glass240.jpg,glass
164,Gaussian_Blured\blurred_paper333.jpg,paper
165,Gaussian_Blured\blurred_metal263.jpg,metal
166,Gaussian_Blured\blurred_paper481.jpg,paper
167,Gaussian_Blured\blurred_plastic453.jpg,plastic
168,Gaussian_Blured\blurred_trash32.jpg,trash
169,Gaussian_Blured\blurred_plastic271.jpg,plastic
170,Gaussian_Blured\blurred_paper321.jpg,paper
171,Gaussian_Blured\blurred_metal280.jpg,metal
172,Gaussian_Blured\blurred_paper532.jpg,paper
173,Gaussian_Blured\blurred_paper239.jpg,paper
174,Gaussian_Blured\blurred_metal27.jpg,metal
175,Gaussian_Blured\blurred_plastic306.jpg,plastic
176,Gaussian_Blured\blurred_glass423.jpg,glass
177,Gaussian_Blured\blurred_paper135.jpg,paper
178,Gaussian_Blured\blurred_metal253.jpg,metal
179,Gaussian_Blured\blurred_paper42.jpg,paper
180,Gaussian_Blured\blurred_paper265.jpg,paper
181,Gaussian_Blured\blurred_glass356.jpg,glass
182,Gaussian_Blured\blurred_cardboard241.jpg,cardboard
183,Gaussian_Blured\blurred_plastic85.jpg,plastic
184,Gaussian_Blured\blurred_plastic436.jpg,plastic
185,Gaussian_Blured\blurred_trash83.jpg,trash
186,Gaussian_Blured\blurred_metal302.jpg,metal
187,Gaussian_Blured\blurred_trash61.jpg,trash
188,Gaussian_Blured\blurred_paper207.jpg,paper
189,Gaussian_Blured\blurred_paper9.jpg,paper
190,Gaussian_Blured\blurred_plastic132.jpg,plastic
191,Gaussian_Blured\blurred_metal7.jpg,metal
192,Gaussian_Blured\blurred_plastic223.jpg,plastic
193,Gaussian_Blured\blurred_glass43.jpg,glass
194,Gaussian_Blured\blurred_cardboard88.jpg,cardboard
195,Gaussian_Blured\blurred_paper563.jpg,paper
196,Gaussian_Blured\blurred_glass135.jpg,glass
197,Gaussian_Blured\blurred_cardboard229.jpg,cardboard
198,Gaussian_Blured\blurred_metal288.jpg,metal
199,Gaussian_Blured\blurred_trash29.jpg,trash
200,Gaussian_Blured\blurred_plastic444.jpg,plastic
201,Gaussian_Blured\blurred_plastic91.jpg,plastic
202,Gaussian_Blured\blurred_paper386.jpg,paper
203,Gaussian_Blured\blurred_glass398.jpg,glass
204,Gaussian_Blured\blurred_plastic429.jpg,plastic
205,Gaussian_Blured\blurred_plastic4.jpg,plastic
206,Gaussian_Blured\blurred_glass376.jpg,glass
207,Gaussian_Blured\blurred_trash37.jpg,trash
208,Gaussian_Blured\blurred_plastic64.jpg,plastic
209,Gaussian_Blured\blurred_cardboard95.jpg,cardboard
210,Gaussian_Blured\blurred_plastic230.jpg,plastic
211,Gaussian_Blured\blurred_plastic191.jpg,plastic
212,Gaussian_Blured\blurred_metal141.jpg,metal
213,Gaussian_Blured\blurred_glass319.jpg,glass
214,Gaussian_Blured\blurred_glass13.jpg,glass
215,Gaussian_Blured\blurred_plastic314.jpg,plastic
216,Gaussian_Blured\blurred_glass106.jpg,glass
217,Gaussian_Blured\blurred_glass350.jpg,glass
218,Gaussian_Blured\blurred_metal382.jpg,metal
219,Gaussian_Blured\blurred_glass348.jpg,glass
220,Gaussian_Blured\blurred_plastic106.jpg,plastic
221,Gaussian_Blured\blurred_cardboard245.jpg,cardboard
222,Gaussian_Blured\blurred_cardboard374.jpg,cardboard
223,Gaussian_Blured\blurred_paper90.jpg,paper
224,Gaussian_Blured\blurred_metal296.jpg,metal
225,Gaussian_Blured\blurred_cardboard52.jpg,cardboard
226,Gaussian_Blured\blurred_plastic318.jpg,plastic
227,Gaussian_Blured\blurred_plastic319.jpg,plastic
228,Gaussian_Blured\blurred_cardboard38.jpg,cardboard
229,Gaussian_Blured\blurred_paper160.jpg,paper
230,Gaussian_Blured\blurred_trash102.jpg,trash
231,Gaussian_Blured\blurred_plastic96.jpg,plastic
232,Gaussian_Blured\blurred_paper336.jpg,paper
233,Gaussian_Blured\blurred_cardboard77.jpg,cardboard
234,Gaussian_Blured\blurred_metal383.jpg,metal
235,Gaussian_Blured\blurred_glass122.jpg,glass
236,Gaussian_Blured\blurred_plastic272.jpg,plastic
237,Gaussian_Blured\blurred_paper329.jpg,paper
238,Gaussian_Blured\blurred_paper537.jpg,paper
239,Gaussian_Blured\blurred_paper343.jpg,paper
240,Gaussian_Blured\blurred_metal36.jpg,metal
241,Gaussian_Blured\blurred_trash52.jpg,trash
242,Gaussian_Blured\blurred_trash113.jpg,trash
243,Gaussian_Blured\blurred_plastic146.jpg,plastic
244,Gaussian_Blured\blurred_paper462.jpg,paper
245,Gaussian_Blured\blurred_paper20.jpg,paper
246,Gaussian_Blured\blurred_cardboard204.jpg,cardboard
247,Gaussian_Blured\blurred_paper169.jpg,paper
248,Gaussian_Blured\blurred_plastic103.jpg,plastic
249,Gaussian_Blured\blurred_glass71.jpg,glass
250,Gaussian_Blured\blurred_cardboard215.jpg,cardboard
251,Gaussian_Blured\blurred_cardboard274.jpg,cardboard
252,Gaussian_Blured\blurred_metal163.jpg,metal
253,Gaussian_Blured\blurred_cardboard33.jpg,cardboard
254,Gaussian_Blured\blurred_trash125.jpg,trash
255,Gaussian_Blured\blurred_glass242.jpg,glass
256,Gaussian_Blured\blurred_glass31.jpg,glass
257,Gaussian_Blured\blurred_cardboard222.jpg,cardboard
258,Gaussian_Blured\blurred_paper490.jpg,paper
259,Gaussian_Blured\blurred_plastic465.jpg,plastic
260,Gaussian_Blured\blurred_trash39.jpg,trash
261,Gaussian_Blured\blurred_plastic178.jpg,plastic
262,Gaussian_Blured\blurred_plastic72.jpg,plastic
263,Gaussian_Blured\blurred_glass415.jpg,glass
264,Gaussian_Blured\blurred_cardboard182.jpg,cardboard
265,Gaussian_Blured\blurred_cardboard136.jpg,cardboard
266,Gaussian_Blured\blurred_plastic251.jpg,plastic
267,Gaussian_Blured\blurred_paper177.jpg,paper
268,Gaussian_Blured\blurred_glass488.jpg,glass
269,Gaussian_Blured\blurred_paper541.jpg,paper
270,Gaussian_Blured\blurred_metal159.jpg,metal
271,Gaussian_Blured\blurred_cardboard149.jpg,cardboard
272,Gaussian_Blured\blurred_paper29.jpg,paper
273,Gaussian_Blured\blurred_glass402.jpg,glass
274,Gaussian_Blured\blurred_glass329.jpg,glass
275,Gaussian_Blured\blurred_plastic126.jpg,plastic
276,Gaussian_Blured\blurred_cardboard10.jpg,cardboard
277,Gaussian_Blured\blurred_plastic459.jpg,plastic
278,Gaussian_Blured\blurred_trash92.jpg,trash
279,Gaussian_Blured\blurred_cardboard247.jpg,cardboard
280,Gaussian_Blured\blurred_metal276.jpg,metal
281,Gaussian_Blured\blurred_plastic76.jpg,plastic
282,Gaussian_Blured\blurred_metal193.jpg,metal
283,Gaussian_Blured\blurred_metal244.jpg,metal
284,Gaussian_Blured\blurred_paper155.jpg,paper
285,Gaussian_Blured\blurred_paper205.jpg,paper
286,Gaussian_Blured\blurred_cardboard109.jpg,cardboard
287,Gaussian_Blured\blurred_paper54.jpg,paper
288,Gaussian_Blured\blurred_cardboard378.jpg,cardboard
289,Gaussian_Blured\blurred_glass121.jpg,glass
290,Gaussian_Blured\blurred_metal306.jpg,metal
291,Gaussian_Blured\blurred_metal232.jpg,metal
292,Gaussian_Blured\blurred_paper460.jpg,paper
293,Gaussian_Blured\blurred_glass391.jpg,glass
294,Gaussian_Blured\blurred_glass74.jpg,glass
295,Gaussian_Blured\blurred_plastic121.jpg,plastic
296,Gaussian_Blured\blurred_paper408.jpg,paper
297,Gaussian_Blured\blurred_metal62.jpg,metal
298,Gaussian_Blured\blurred_plastic135.jpg,plastic
299,Gaussian_Blured\blurred_metal186.jpg,metal
300,Gaussian_Blured\blurred_cardboard239.jpg,cardboard
301,Gaussian_Blured\blurred_plastic172.jpg,plastic
302,Gaussian_Blured\blurred_cardboard286.jpg,cardboard
303,Gaussian_Blured\blurred_metal191.jpg,metal
304,Gaussian_Blured\blurred_metal313.jpg,metal
305,Gaussian_Blured\blurred_plastic139.jpg,plastic
306,Gaussian_Blured\blurred_glass220.jpg,glass
307,Gaussian_Blured\blurred_paper550.jpg,paper
308,Gaussian_Blured\blurred_metal136.jpg,metal
309,Gaussian_Blured\blurred_metal202.jpg,metal
310,Gaussian_Blured\blurred_glass417.jpg,glass
311,Gaussian_Blured\blurred_paper129.jpg,paper
312,Gaussian_Blured\blurred_cardboard337.jpg,cardboard
313,Gaussian_Blured\blurred_metal369.jpg,metal
314,Gaussian_Blured\blurred_cardboard211.jpg,cardboard
315,Gaussian_Blured\blurred_glass55.jpg,glass
316,Gaussian_Blured\blurred_paper471.jpg,paper
317,Gaussian_Blured\blurred_metal398.jpg,metal
318,Gaussian_Blured\blurred_metal363.jpg,metal
319,Gaussian_Blured\blurred_paper369.jpg,paper
320,Gaussian_Blured\blurred_metal155.jpg,metal
321,Gaussian_Blured\blurred_paper382.jpg,paper
322,Gaussian_Blured\blurred_cardboard352.jpg,cardboard
323,Gaussian_Blured\blurred_glass498.jpg,glass
324,Gaussian_Blured\blurred_cardboard143.jpg,cardboard
325,Gaussian_Blured\blurred_glass199.jpg,glass
326,Gaussian_Blured\blurred_paper173.jpg,paper
327,Gaussian_Blured\blurred_glass166.jpg,glass
328,Gaussian_Blured\blurred_glass275.jpg,glass
329,Gaussian_Blured\blurred_cardboard278.jpg,cardboard
330,Gaussian_Blured\blurred_glass249.jpg,glass
331,Gaussian_Blured\blurred_metal4.jpg,metal
332,Gaussian_Blured\blurred_metal67.jpg,metal
333,Gaussian_Blured\blurred_paper62.jpg,paper
334,Gaussian_Blured\blurred_plastic215.jpg,plastic
335,Gaussian_Blured\blurred_plastic299.jpg,plastic
336,Gaussian_Blured\blurred_paper156.jpg,paper
337,Gaussian_Blured\blurred_metal360.jpg,metal
338,Gaussian_Blured\blurred_paper501.jpg,paper
339,Gaussian_Blured\blurred_cardboard40.jpg,cardboard
340,Gaussian_Blured\blurred_paper361.jpg,paper
341,Gaussian_Blured\blurred_plastic149.jpg,plastic
342,Gaussian_Blured\blurred_paper544.jpg,paper
343,Gaussian_Blured\blurred_paper220.jpg,paper
344,Gaussian_Blured\blurred_plastic81.jpg,plastic
345,Gaussian_Blured\blurred_plastic156.jpg,plastic
346,Gaussian_Blured\blurred_glass52.jpg,glass
347,Gaussian_Blured\blurred_paper309.jpg,paper
348,Gaussian_Blured\blurred_paper196.jpg,paper
349,Gaussian_Blured\blurred_paper346.jpg,paper
350,Gaussian_Blured\blurred_metal31.jpg,metal
351,Gaussian_Blured\blurred_paper553.jpg,paper
352,Gaussian_Blured\blurred_paper379.jpg,paper
353,Gaussian_Blured\blurred_metal285.jpg,metal
354,Gaussian_Blured\blurred_paper453.jpg,paper
355,Gaussian_Blured\blurred_paper275.jpg,paper
356,Gaussian_Blured\blurred_plastic422.jpg,plastic
357,Gaussian_Blured\blurred_plastic404.jpg,plastic
358,Gaussian_Blured\blurred_metal167.jpg,metal
359,Gaussian_Blured\blurred_cardboard185.jpg,cardboard
360,Gaussian_Blured\blurred_glass406.jpg,glass
361,Gaussian_Blured\blurred_glass265.jpg,glass
362,Gaussian_Blured\blurred_plastic388.jpg,plastic
363,Gaussian_Blured\blurred_paper35.jpg,paper
364,Gaussian_Blured\blurred_plastic326.jpg,plastic
365,Gaussian_Blured\blurred_paper300.jpg,paper
366,Gaussian_Blured\blurred_trash84.jpg,trash
367,Gaussian_Blured\blurred_paper264.jpg,paper
368,Gaussian_Blured\blurred_paper381.jpg,paper
369,Gaussian_Blured\blurred_cardboard4.jpg,cardboard
370,Gaussian_Blured\blurred_trash101.jpg,trash
371,Gaussian_Blured\blurred_cardboard362.jpg,cardboard
372,Gaussian_Blured\blurred_glass443.jpg,glass
373,Gaussian_Blured\blurred_glass365.jpg,glass
374,Gaussian_Blured\blurred_metal201.jpg,metal
375,Gaussian_Blured\blurred_cardboard91.jpg,cardboard
376,Gaussian_Blured\blurred_paper182.jpg,paper
377,Gaussian_Blured\blurred_cardboard242.jpg,cardboard
378,Gaussian_Blured\blurred_paper410.jpg,paper
379,Gaussian_Blured\blurred_metal81.jpg,metal
380,Gaussian_Blured\blurred_metal115.jpg,metal
381,Gaussian_Blured\blurred_cardboard365.jpg,cardboard
382,Gaussian_Blured\blurred_glass105.jpg,glass
383,Gaussian_Blured\blurred_metal95.jpg,metal
384,Gaussian_Blured\blurred_paper582.jpg,paper
385,Gaussian_Blured\blurred_paper36.jpg,paper
386,Gaussian_Blured\blurred_cardboard131.jpg,cardboard
387,Gaussian_Blured\blurred_paper298.jpg,paper
388,Gaussian_Blured\blurred_metal372.jpg,metal
389,Gaussian_Blured\blurred_trash53.jpg,trash
390,Gaussian_Blured\blurred_glass60.jpg,glass
391,Gaussian_Blured\blurred_cardboard110.jpg,cardboard
392,Gaussian_Blured\blurred_metal378.jpg,metal
393,Gaussian_Blured\blurred_cardboard226.jpg,cardboard
394,Gaussian_Blured\blurred_plastic160.jpg,plastic
395,Gaussian_Blured\blurred_paper345.jpg,paper
396,Gaussian_Blured\blurred_metal192.jpg,metal
397,Gaussian_Blured\blurred_glass388.jpg,glass
398,Gaussian_Blured\blurred_plastic464.jpg,plastic
399,Gaussian_Blured\blurred_cardboard213.jpg,cardboard
400,Gaussian_Blured\blurred_glass181.jpg,glass
401,Gaussian_Blured\blurred_plastic473.jpg,plastic
402,Gaussian_Blured\blurred_paper352.jpg,paper
403,Gaussian_Blured\blurred_glass428.jpg,glass
404,Gaussian_Blured\blurred_glass489.jpg,glass
405,Gaussian_Blured\blurred_metal334.jpg,metal
406,Gaussian_Blured\blurred_plastic97.jpg,plastic
407,Gaussian_Blured\blurred_glass261.jpg,glass
408,Gaussian_Blured\blurred_metal8.jpg,metal
409,Gaussian_Blured\blurred_trash5.jpg,trash
410,Gaussian_Blured\blurred_plastic466.jpg,plastic
411,Gaussian_Blured\blurred_glass435.jpg,glass
412,Gaussian_Blured\blurred_metal122.jpg,metal
413,Gaussian_Blured\blurred_cardboard310.jpg,cardboard
414,Gaussian_Blured\blurred_plastic129.jpg,plastic
415,Gaussian_Blured\blurred_plastic66.jpg,plastic
416,Gaussian_Blured\blurred_cardboard113.jpg,cardboard
417,Gaussian_Blured\blurred_plastic376.jpg,plastic
418,Gaussian_Blured\blurred_glass424.jpg,glass
419,Gaussian_Blured\blurred_metal160.jpg,metal
420,Gaussian_Blured\blurred_cardboard121.jpg,cardboard
421,Gaussian_Blured\blurred_paper180.jpg,paper
422,Gaussian_Blured\blurred_metal161.jpg,metal
423,Gaussian_Blured\blurred_paper7.jpg,paper
424,Gaussian_Blured\blurred_metal405.jpg,metal
425,Gaussian_Blured\blurred_paper493.jpg,paper
426,Gaussian_Blured\blurred_trash30.jpg,trash
427,Gaussian_Blured\blurred_glass230.jpg,glass
428,Gaussian_Blured\blurred_paper456.jpg,paper
429,Gaussian_Blured\blurred_glass260.jpg,glass
430,Gaussian_Blured\blurred_metal267.jpg,metal
431,Gaussian_Blured\blurred_cardboard25.jpg,cardboard
432,Gaussian_Blured\blurred_plastic456.jpg,plastic
433,Gaussian_Blured\blurred_paper445.jpg,paper
434,Gaussian_Blured\blurred_cardboard169.jpg,cardboard
435,Gaussian_Blured\blurred_paper213.jpg,paper
436,Gaussian_Blured\blurred_glass243.jpg,glass
437,Gaussian_Blured\blurred_paper557.jpg,paper
438,Gaussian_Blured\blurred_glass7.jpg,glass
439,Gaussian_Blured\blurred_plastic23.jpg,plastic
440,Gaussian_Blured\blurred_trash116.jpg,trash
441,Gaussian_Blured\blurred_glass326.jpg,glass
442,Gaussian_Blured\blurred_plastic32.jpg,plastic
443,Gaussian_Blured\blurred_cardboard53.jpg,cardboard
444,Gaussian_Blured\blurred_cardboard132.jpg,cardboard
445,Gaussian_Blured\blurred_glass209.jpg,glass
446,Gaussian_Blured\blurred_glass152.jpg,glass
447,Gaussian_Blured\blurred_cardboard341.jpg,cardboard
448,Gaussian_Blured\blurred_plastic88.jpg,plastic
449,Gaussian_Blured\blurred_cardboard303.jpg,cardboard
450,Gaussian_Blured\blurred_cardboard347.jpg,cardboard
451,Gaussian_Blured\blurred_cardboard179.jpg,cardboard
452,Gaussian_Blured\blurred_cardboard388.jpg,cardboard
453,Gaussian_Blured\blurred_metal109.jpg,metal
454,Gaussian_Blured\blurred_cardboard249.jpg,cardboard
455,Gaussian_Blured\blurred_plastic358.jpg,plastic
456,Gaussian_Blured\blurred_cardboard16.jpg,cardboard
457,Gaussian_Blured\blurred_plastic29.jpg,plastic
458,Gaussian_Blured\blurred_cardboard349.jpg,cardboard
459,Gaussian_Blured\blurred_cardboard197.jpg,cardboard
460,Gaussian_Blured\blurred_glass210.jpg,glass
461,Gaussian_Blured\blurred_trash20.jpg,trash
462,Gaussian_Blured\blurred_trash19.jpg,trash
463,Gaussian_Blured\blurred_paper425.jpg,paper
464,Gaussian_Blured\blurred_cardboard275.jpg,cardboard
465,Gaussian_Blured\blurred_cardboard115.jpg,cardboard
466,Gaussian_Blured\blurred_glass281.jpg,glass
467,Gaussian_Blured\blurred_paper131.jpg,paper
468,Gaussian_Blured\blurred_cardboard369.jpg,cardboard
469,Gaussian_Blured\blurred_glass268.jpg,glass
470,Gaussian_Blured\blurred_glass472.jpg,glass
471,Gaussian_Blured\blurred_glass231.jpg,glass
472,Gaussian_Blured\blurred_paper499.jpg,paper
473,Gaussian_Blured\blurred_paper107.jpg,paper
474,Gaussian_Blured\blurred_glass68.jpg,glass
475,Gaussian_Blured\blurred_cardboard67.jpg,cardboard
476,Gaussian_Blured\blurred_plastic19.jpg,plastic
477,Gaussian_Blured\blurred_cardboard253.jpg,cardboard
478,Gaussian_Blured\blurred_plastic406.jpg,plastic
479,Gaussian_Blured\blurred_paper121.jpg,paper
480,Gaussian_Blured\blurred_metal18.jpg,metal
481,Gaussian_Blured\blurred_cardboard376.jpg,cardboard
482,Gaussian_Blured\blurred_trash128.jpg,trash
483,Gaussian_Blured\blurred_plastic386.jpg,plastic
484,Gaussian_Blured\blurred_paper171.jpg,paper
485,Gaussian_Blured\blurred_glass496.jpg,glass
486,Gaussian_Blured\blurred_plastic468.jpg,plastic
487,Gaussian_Blured\blurred_plastic26.jpg,plastic
488,Gaussian_Blured\blurred_plastic390.jpg,plastic
489,Gaussian_Blured\blurred_cardboard219.jpg,cardboard
490,Gaussian_Blured\blurred_paper525.jpg,paper
491,Gaussian_Blured\blurred_plastic115.jpg,plastic
492,Gaussian_Blured\blurred_plastic381.jpg,plastic
493,Gaussian_Blured\blurred_plastic330.jpg,plastic
494,Gaussian_Blured\blurred_cardboard375.jpg,cardboard
495,Gaussian_Blured\blurred_paper436.jpg,paper
496,Gaussian_Blured\blurred_glass229.jpg,glass
